Ano Fase,Fase Estat,Região Inst Benef Macro,UF Inst Benef Macro,Instituição Beneficiária Macro,Modalidade,Grande Área,Área,Qtd Propostas,Total Geral (R$),
2012,Atendimento,Sul,RS,Universidade Federal de Santa Maria,Apoio a Publicações Científicas,Ciências Agrárias,Recursos Florestais e Engenharia Florestal,1,15000,
2012,Atendimento,Sul,RS,Universidade Federal do Rio Grande,Apoio a Publicações Científicas,Ciências Humanas,Sociologia,1,25000,
2012,Atendimento,Sul,RS,Universidade Federal do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências Biológicas,Zoologia,1,40000,
2012,Atendimento,Sul,RS,Universidade Federal do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências da Saúde,Educação Física,1,76912,
2012,Atendimento,Sul,RS,Universidade Federal do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências da Saúde,Enfermagem,1,20700,
2012,Atendimento,Sul,RS,Universidade Federal do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências Humanas,Antropologia,1,25000,
2012,Atendimento,Sul,RS,Universidade Federal do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências Humanas,Educação,1,15000,
2012,Atendimento,Sul,RS,Universidade Federal do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,1,25000,
2012,Atendimento,Sul,RS,Universidade Federal do Rio Grande do Sul,Apoio a Publicações Científicas,Engenharias,Engenharia Civil,1,15000,
2012,Atendimento,Sul,SC,Universidade do Extremo Sul Catarinense,Apoio a Publicações Científicas,Ciências da Saúde,Medicina,1,50000,
2012,Atendimento,Sul,SC,Universidade do Sul de Santa Catarina,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Lingüística,1,10000
2012,Atendimento,Sul,SC,Universidade Federal de Santa Catarina,Apoio a Publicações Científicas,Ciências da Saúde,Enfermagem,1,30000,
2012,Atendimento,Sul,SC,Universidade Federal de Santa Catarina,Apoio a Publicações Científicas,Ciências Humanas,História,1,20000,
2012,Atendimento,Sul,SC,Universidade Federal de Santa Catarina,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Serviço Social,1,20000,
2012,Atendimento,Sul,SC,Universidade Federal de Santa Catarina,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Letras,1,10000
2013,Atendimento,Centro-Oeste,DF,Associacao Brasileira de Antropologia,Apoio a Publicações Científicas,Ciências Humanas,Antropologia,2,35000,
2013,Atendimento,Centro-Oeste,DF,Associacao Brasileira de Enfermagem,Apoio a Publicações Científicas,Ciências da Saúde,Enfermagem,1,35000,
2013,Atendimento,Centro-Oeste,DF,Empresa Brasileira de Pesquisa Agropecuaria,Apoio a Publicações Científicas,Ciências Agrárias,Agronomia,1,35000,
2013,Atendimento,Centro-Oeste,DF,Empresa Brasileira de Pesquisa Agropecuaria,Apoio a Publicações Científicas,Ciências Agrárias,Não informado,1,40000,
2013,Atendimento,Centro-Oeste,DF,Sociedade Brasileira de Economia, Administracao e Sociologia Rural,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Economia,1,20000
2013,Atendimento,Centro-Oeste,DF,Universidade de Brasilia,Apoio a Publicações Científicas,Ciências Humanas,Ciência Política,2,35000,
2013,Atendimento,Centro-Oeste,DF,Universidade de Brasilia,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,1,15000,
2013,Atendimento,Centro-Oeste,DF,Universidade de Brasilia,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Não informado,1,30000,
2013,Atendimento,Centro-Oeste,DF,Universidade de Brasilia,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Letras,1,12350
2013,Atendimento,Nordeste,BA,Universidade Estadual de Feira de Santana,Apoio a Publicações Científicas,Ciências Biológicas,Botânica,1,25000,
2013,Atendimento,Nordeste,BA,Universidade Federal da Bahia,Apoio a Publicações Científicas,Ciências da Saúde,Medicina,1,144000,
2013,Atendimento,Nordeste,BA,Universidade Federal da Bahia,Apoio a Publicações Científicas,Ciências Humanas,História,1,10000,
2013,Atendimento,Nordeste,BA,Universidade Federal da Bahia,Apoio a Publicações Científicas,Ciências Humanas,Sociologia,1,30000,
2013,Atendimento,Nordeste,BA,Universidade Federal da Bahia,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Administração,1,20000,
2013,Atendimento,Nordeste,CE,Universidade Federal do Ceará,Apoio a Publicações Científicas,Ciências Agrárias,Agronomia,1,20000,
2013,Atendimento,Nordeste,PB,Sociedade Brasileira de Farmacognosia,Apoio a Publicações Científicas,Ciências da Saúde,Farmácia,1,50000,
2013,Atendimento,Nordeste,PB,Universidade Estadual da Paraiba,Apoio a Publicações Científicas,Outra,Divulgação Científica,1,15000,
2013,Atendimento,Nordeste,PB,Universidade Federal da Paraíba,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Ciência da Informação,1,8000,
2013,Atendimento,Nordeste,PB,Universidade Federal de Campina Grande,Apoio a Publicações Científicas,Ciências Agrárias,Engenharia Agrícola,1,30000,
2013,Atendimento,Nordeste,PE,Instituto de Medicina Integral Professor Fernando Figueira,Apoio a Publicações Científicas,Ciências da Saúde,Saúde Coletiva,1,30000,
2013,Atendimento,Norte,AM,Instituto Nacional de Pesquisas da Amazônia,Apoio a Publicações Científicas,Ciências Agrárias,Recursos Florestais e Engenharia Florestal,1,35000,
2013,Atendimento,Norte,PA,Museu Paraense Emilio Goeldi,Apoio a Publicações Científicas,Ciências Biológicas,Biologia Geral,1,15000,
2013,Atendimento,Norte,PA,Museu Paraense Emilio Goeldi,Apoio a Publicações Científicas,Ciências Humanas,Antropologia,1,12000,
2013,Atendimento,Sudeste,MG,Fundacao Gorceix,Apoio a Publicações Científicas,Engenharias,Engenharia de Minas,1,30000,
2013,Atendimento,Sudeste,MG,Universidade Federal de Lavras,Apoio a Publicações Científicas,Ciências Agrárias,Agronomia,1,35000,
2013,Atendimento,Sudeste,MG,Universidade Federal de Lavras,Apoio a Publicações Científicas,Ciências Agrárias,Recursos Florestais e Engenharia Florestal,1,20000,
2013,Atendimento,Sudeste,MG,Universidade Federal de Minas Gerais,Apoio a Publicações Científicas,Ciências Humanas,Educação,1,40000,
2013,Atendimento,Sudeste,MG,Universidade Federal de Minas Gerais,Apoio a Publicações Científicas,Ciências Humanas,Filosofia,1,20000,
2013,Atendimento,Sudeste,MG,Universidade Federal de Minas Gerais,Apoio a Publicações Científicas,Ciências Humanas,História,1,30000,
2013,Atendimento,Sudeste,MG,Universidade Federal de Minas Gerais,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,1,15000,
2013,Atendimento,Sudeste,MG,Universidade Federal de Minas Gerais,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Lingüística,1,15000
2013,Atendimento,Sudeste,MG,Universidade Federal de Uberlandia,Apoio a Publicações Científicas,Ciências Humanas,Geografia,1,7000,
2013,Atendimento,Sudeste,MG,Universidade Federal de Uberlandia,Apoio a Publicações Científicas,Engenharias,Engenharia Biomédica,1,30000,
2013,Atendimento,Sudeste,MG,Universidade Federal de Viçosa,Apoio a Publicações Científicas,Ciências Agrárias,Agronomia,3,110000,
2013,Atendimento,Sudeste,MG,Universidade Federal de Viçosa,Apoio a Publicações Científicas,Outra,Divulgação Científica,1,20000,
2013,Atendimento,Sudeste,MG,Universidade Federal do Triangulo Mineiro,Apoio a Publicações Científicas,Ciências da Saúde,Medicina,1,100000,
2013,Atendimento,Sudeste,RJ,Associacao Brasileira de Engenharia e Ciencias Mecanicas,Apoio a Publicações Científicas,Engenharias,Engenharia Mecânica,1,35000,
2013,Atendimento,Sudeste,RJ,Associacao Nacional de Pos Graduacao e Pesquisa em Educacao,Apoio a Publicações Científicas,Ciências Humanas,Educação,1,45000,
2013,Atendimento,Sudeste,RJ,Associacao Nacional de Pos-Graduacao e Pesquisa em Administracao,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Administração,2,60000,
2013,Atendimento,Sudeste,RJ,Colegio Brasileiro de Patologia Animal,Apoio a Publicações Científicas,Ciências Agrárias,Medicina Veterinária,1,70000,
2013,Atendimento,Sudeste,RJ,Comissao Nacional de Energia Nuclear,Apoio a Publicações Científicas,Engenharias,Engenharia de Materiais e Metalúrgica,2,80000,
2013,Atendimento,Sudeste,RJ,Fundação Casa de Rui Barbosa,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Letras,1,15000
2013,Atendimento,Sudeste,RJ,Fundacao Getulio Vargas,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Administração,3,60000,
2013,Atendimento,Sudeste,RJ,Fundacao Getulio Vargas,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Direito,1,20000,
2013,Atendimento,Sudeste,RJ,Fundacao Getulio Vargas,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Economia,1,20000,
2013,Atendimento,Sudeste,RJ,Fundacao Instituto Brasileiro de Geografia e Estatistica,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Demografia,1,20000,
2013,Atendimento,Sudeste,RJ,Fundacao Oswaldo Cruz,Apoio a Publicações Científicas,Ciências Biológicas,Biologia Geral,1,140000,
2013,Atendimento,Sudeste,RJ,Fundacao Oswaldo Cruz,Apoio a Publicações Científicas,Ciências da Saúde,Saúde Coletiva,2,130000,
2013,Atendimento,Sudeste,RJ,Fundacao Oswaldo Cruz,Apoio a Publicações Científicas,Ciências Humanas,História,1,40000,
2013,Atendimento,Sudeste,RJ,Pontificia Universidade Catolica do Rio de Janeiro,Apoio a Publicações Científicas,Ciências Humanas,Ciência Política,1,12000,
2013,Atendimento,Sudeste,RJ,Sociedade Brasileira de Cardiologia,Apoio a Publicações Científicas,Ciências da Saúde,Medicina,1,60000,
2013,Atendimento,Sudeste,RJ,Sociedade Brasileira de Matematica,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Matemática,1,35000,
2013,Atendimento,Sudeste,RJ,Universidade do Estado do Rio de Janeiro,Apoio a Publicações Científicas,Ciências da Saúde,Saúde Coletiva,1,20000,
2013,Atendimento,Sudeste,RJ,Universidade do Estado do Rio de Janeiro,Apoio a Publicações Científicas,Ciências Humanas,Antropologia,1,15000,
2013,Atendimento,Sudeste,RJ,Universidade do Estado do Rio de Janeiro,Apoio a Publicações Científicas,Ciências Humanas,Ciência Política,1,40000,
2013,Atendimento,Sudeste,RJ,Universidade Estadual do Norte Fluminense Darcy Ribeiro,Apoio a Publicações Científicas,Ciências Biológicas,Botânica,1,15000,
2013,Atendimento,Sudeste,RJ,Universidade Federal do Rio de Janeiro,Apoio a Publicações Científicas,Ciências Biológicas,Biologia Geral,1,80000,
2013,Atendimento,Sudeste,RJ,Universidade Federal do Rio de Janeiro,Apoio a Publicações Científicas,Ciências Biológicas,Fisiologia,1,10000,
2013,Atendimento,Sudeste,RJ,Universidade Federal do Rio de Janeiro,Apoio a Publicações Científicas,Ciências da Saúde,Enfermagem,1,20000,
2013,Atendimento,Sudeste,RJ,Universidade Federal do Rio de Janeiro,Apoio a Publicações Científicas,Ciências Humanas,Antropologia,1,30000,
2013,Atendimento,Sudeste,RJ,Universidade Federal do Rio de Janeiro,Apoio a Publicações Científicas,Ciências Humanas,História,1,19800,
2013,Atendimento,Sudeste,RJ,Universidade Federal do Rio de Janeiro,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,2,30000,
2013,Atendimento,Sudeste,RJ,Universidade Federal do Rio de Janeiro,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Letras,1,25000
2013,Atendimento,Sudeste,RJ,Universidade Federal Fluminense,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Geociências,1,10000,
2013,Atendimento,Sudeste,RJ,Universidade Federal Fluminense,Apoio a Publicações Científicas,Ciências Humanas,História,1,20000,
2013,Atendimento,Sudeste,RJ,Universidade Federal Rural do Rio de Janeiro,Apoio a Publicações Científicas,Ciências Agrárias,Medicina Veterinária,1,20000,
2013,Atendimento,Sudeste,RJ,Universidade Federal Rural do Rio de Janeiro,Apoio a Publicações Científicas,Ciências Agrárias,Recursos Florestais e Engenharia Florestal,1,15000,
2013,Atendimento,Sudeste,SP,Associacao Brasileira de Divulgacao Cientifica,Apoio a Publicações Científicas,Ciências Biológicas,Biologia Geral,1,180000,
2013,Atendimento,Sudeste,SP,Associacao da Revista Brasileira de Biologia,Apoio a Publicações Científicas,Ciências Biológicas,Biologia Geral,1,30000,
2013,Atendimento,Sudeste,SP,Associacao Nacional de Historia - Sede,Apoio a Publicações Científicas,Ciências Humanas,História,1,20000,
2013,Atendimento,Sudeste,SP,Associacao Nacional de Pos-Graduacao e Pesquisa em Ciencias Sociais,Apoio a Publicações Científicas,Ciências Humanas,Sociologia,1,30000,
2013,Atendimento,Sudeste,SP,Associacao Universitaria de Pesquisa em Psicopatologia Fundamental,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,1,15000,
2013,Atendimento,Sudeste,SP,Centro de Estudos de Cultura Contemporanea,Apoio a Publicações Científicas,Ciências Humanas,Ciência Política,1,21000,
2013,Atendimento,Sudeste,SP,Centro de Estudos em Educacao e Sociedade,Apoio a Publicações Científicas,Ciências Humanas,Educação,2,60000,
2013,Atendimento,Sudeste,SP,Centro Universitario FECAP,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Administração,1,20000,
2013,Atendimento,Sudeste,SP,Faculdade de Odontologia de Bauru - USP,Apoio a Publicações Científicas,Ciências da Saúde,Odontologia,1,95000,
2013,Atendimento,Sudeste,SP,Fundacao APINCO de Ciencia e Tecnologia Avicolas,Apoio a Publicações Científicas,Ciências Agrárias,Medicina Veterinária,1,25000,
2013,Atendimento,Sudeste,SP,Fundação Carlos Chagas,Apoio a Publicações Científicas,Ciências Humanas,Educação,1,30000,
2013,Atendimento,Sudeste,SP,Fundacao Sociedade Brasileira de Pediatria,Apoio a Publicações Científicas,Ciências da Saúde,Medicina,1,75000,
2013,Atendimento,Sudeste,SP,Instituto Agronomico de Campinas,Apoio a Publicações Científicas,Ciências Agrárias,Agronomia,1,30000,
2013,Atendimento,Sudeste,SP,Instituto Nacional de Pesquisas Espaciais,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Geociências,1,18000,
2013,Atendimento,Sudeste,SP,Pontificia Universidade Catolica de Campinas,Apoio a Publicações Científicas,Ciências da Saúde,Nutrição,1,30000,
2013,Atendimento,Sudeste,SP,Pontificia Universidade Catolica de Campinas,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,1,30000,
2013,Atendimento,Sudeste,SP,Pontificia Universidade Catolica de Campinas,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Ciência da Informação,1,15000,
2013,Atendimento,Sudeste,SP,Pontificia Universidade Catolica de Sao Paulo,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Comunicação,1,10000,
2013,Atendimento,Sudeste,SP,Pontificia Universidade Catolica de Sao Paulo,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Lingüística,1,10000
2013,Atendimento,Sudeste,SP,Sociedade Botanica de Sao Paulo,Apoio a Publicações Científicas,Ciências Biológicas,Botânica,1,25000,
2013,Atendimento,Sudeste,SP,Sociedade Brasileira de Cirurgia Cardiovascular,Apoio a Publicações Científicas,Ciências da Saúde,Medicina,1,30000,
2013,Atendimento,Sudeste,SP,Sociedade Brasileira de Coluna,Apoio a Publicações Científicas,Outra,Divulgação Científica,1,10000,
2013,Atendimento,Sudeste,SP,Sociedade Brasileira de Fisica,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Física,2,120000,
2013,Atendimento,Sudeste,SP,Sociedade Brasileira de Genetica,Apoio a Publicações Científicas,Ciências Biológicas,Genética,1,70000,
2013,Atendimento,Sudeste,SP,Sociedade Brasileira de Microbiologia,Apoio a Publicações Científicas,Ciências Biológicas,Microbiologia,1,35000,
2013,Atendimento,Sudeste,SP,Sociedade Brasileira de Pesquisa Odontologica,Apoio a Publicações Científicas,Ciências da Saúde,Odontologia,1,30000,
2013,Atendimento,Sudeste,SP,Sociedade Brasileira de Quimica,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Química,1,90000,
2013,Atendimento,Sudeste,SP,Sociedade Brasileira para o Desenvolvimento da Pesquisa em Cirurgia,Apoio a Publicações Científicas,Ciências da Saúde,Medicina,1,40000,
2013,Atendimento,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências Agrárias,Agronomia,1,50000,
2013,Atendimento,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências Agrárias,Ciência e Tecnologia de Alimentos,1,30000,
2013,Atendimento,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências da Saúde,Enfermagem,2,90000,
2013,Atendimento,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências da Saúde,Farmácia,1,20000,
2013,Atendimento,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências da Saúde,Fisioterapia e Terapia Ocupacional,1,15000,
2013,Atendimento,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências da Saúde,Medicina,1,50000,
2013,Atendimento,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências da Saúde,Odontologia,1,45000,
