Ano Fase;Fase Estat;Região Inst Benef Macro;UF Inst Benef Macro;Instituição Beneficiária Macro;Modalidade;Grande Área;Área;Qtd Propostas;Total Geral (R$)
2006;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Humanas;Sociologia;5;57.000
2006;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Administração;1;5.000
2006;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Ciência da Informação;3;16.000
2006;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Ciências Sociais;2;25.000
2006;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Comunicação;1;5.000
2006;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Demografia;1;5.000
2006;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Direito;1;5.000
2006;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Economia;3;36.000
2006;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Serviço Social;1;5.000
2006;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Engenharias;Engenharia de Materiais e Metalúrgica;4;33.000
2006;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Engenharias;Engenharia de Minas;1;5.000
2006;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Engenharias;Engenharia de Produção;2;15.000
2006;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Engenharias;Engenharia Elétrica;1;5.000
2006;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Engenharias;Engenharia Mecânica;1;5.000
2006;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Engenharias;Engenharia Mecatrônica;1;13.000
2006;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Engenharias;Engenharia Química;1;20.000
2006;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Engenharias;Engenharia Sanitária;1;5.000
2006;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Lingüística, Letras e Artes;Artes;3;22.000
2006;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Lingüística, Letras e Artes;Letras;1;10.000
2006;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Lingüística, Letras e Artes;Lingüística;1;2.550
2006;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Outra;Multidisciplinar;4;80.000
2006;Atendimento;Sudeste;MG;Universidade Federal de Viçosa;Apoio a Publicações Científicas;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;1;15.000
2006;Atendimento;Sudeste;RJ;Fundacao Getulio Vargas;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Administração;1;10.000
2006;Atendimento;Sudeste;RJ;Fundacao Oswaldo Cruz;Apoio a Publicações Científicas;Ciências da Saúde;Saúde Coletiva;1;30.000
2006;Atendimento;Sudeste;RJ;IBMEC Educacional S.A;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Economia;1;5.000
2006;Atendimento;Sudeste;RJ;Pontificia Universidade Catolica do Rio de Janeiro;Apoio a Publicações Científicas;Ciências Humanas;Psicologia;1;5.000
2006;Atendimento;Sudeste;RJ;Sociedade Brasileira de Pediatria;Apoio a Publicações Científicas;Ciências da Saúde;Medicina;1;20.000
2006;Atendimento;Sudeste;RJ;Universidade Candido Mendes;Apoio a Publicações Científicas;Ciências Humanas;Antropologia;1;6.000
2006;Atendimento;Sudeste;RJ;Universidade do Estado do Rio de Janeiro;Apoio a Publicações Científicas;Ciências Humanas;Psicologia;1;10.000
2006;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Planejamento Urbano e Regional;1;20.000
2006;Atendimento;Sudeste;SP;Hospital das Clinicas da Faculdade de Medicina da USP;Apoio a Publicações Científicas;Ciências da Saúde;Medicina;1;25.000
2006;Atendimento;Sudeste;SP;Instituto Adolfo Lutz;Apoio a Publicações Científicas;Ciências da Saúde;Saúde Coletiva;1;10.000
2006;Atendimento;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Ciências Biológicas;Biologia Geral;1;85.000
2006;Atendimento;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Ciências da Saúde;Odontologia;1;10.000
2006;Atendimento;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Outra;Multidisciplinar;1;8.000
2006;Atendimento;Sudeste;SP;Universidade Estadual de Campinas;Apoio a Publicações Científicas;Ciências Humanas;Educação;1;10.000
2006;Atendimento;Sudeste;SP;Universidade Estadual de Campinas;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Economia;1;10.000
2006;Atendimento;Sudeste;SP;Universidade Estadual Paulista - Julio de Mesquita Filho;Apoio a Publicações Científicas;Ciências Agrárias;Agronomia;1;10.000
2006;Atendimento;Sudeste;SP;Universidade Estadual Paulista Júlio de Mesquita Filho;Apoio a Publicações Científicas;Ciências Humanas;Educação;1;8.600
2006;Atendimento;Sudeste;SP;Universidade Federal de São Carlos;Apoio a Publicações Científicas;Ciências Biológicas;Ecologia;1;12.000
2006;Atendimento;Sul;PR;Universidade Federal do Paraná;Apoio a Publicações Científicas;Ciências Biológicas;Biologia Geral;1;25.000
2006;Atendimento;Sul;RS;Universidade do Vale do Rio dos Sinos;Apoio a Publicações Científicas;Ciências Biológicas;Zoologia;1;10.000
2006;Atendimento;Sul;SC;Universidade Federal de Santa Catarina;Apoio a Publicações Científicas;Ciências Humanas;Filosofia;1;2.000
2006;Atendimento;Sul;SC;Universidade Federal de Santa Catarina;Apoio a Publicações Científicas;Outra;Multidisciplinar;1;15.000
2007;Atendimento;Centro-Oeste;DF;Conselho Nacional de Desenvolvimento Científico e Tecnológico;Apoio a Publicações Científicas;Ciências da Saúde;Medicina;1;40.000
2007;Atendimento;Centro-Oeste;DF;Empresa Brasileira de Pesquisa Agropecuaria;Apoio a Publicações Científicas;Ciências Agrárias;Agronomia;2;70.000
2007;Atendimento;Centro-Oeste;DF;Empresa Brasileira de Pesquisa Agropecuaria;Apoio a Publicações Científicas;Ciências Agrárias;Medicina Veterinária;1;60.000
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Apoio a Publicações Científicas;Ciências Humanas;Psicologia;1;20.000
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Apoio a Publicações Científicas;Ciências Humanas;Sociologia;1;15.000
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Apoio a Publicações Científicas;Lingüística, Letras e Artes;Letras;1;10.000
2007;Atendimento;Centro-Oeste;GO;Universidade Federal de Goias;Apoio a Publicações Científicas;Ciências Agrárias;Ciência e Tecnologia de Alimentos;1;12.000
2007;Atendimento;Centro-Oeste;GO;Universidade Federal de Goias;Apoio a Publicações Científicas;Ciências Agrárias;Zootecnia;1;10.000
2007;Atendimento;Centro-Oeste;GO;Universidade Federal de Goias;Apoio a Publicações Científicas;Ciências Biológicas;Parasitologia;1;10.000
2007;Atendimento;Nordeste;BA;Universidade Federal da Bahia;Apoio a Publicações Científicas;Ciências Agrárias;Zootecnia;1;10.000
2007;Atendimento;Nordeste;BA;Universidade Federal da Bahia;Apoio a Publicações Científicas;Ciências Exatas e da Terra;Química;1;100.000
2007;Atendimento;Nordeste;BA;Universidade Federal da Bahia;Apoio a Publicações Científicas;Ciências Humanas;História;1;5.000
2007;Atendimento;Nordeste;BA;Universidade Federal da Bahia;Apoio a Publicações Científicas;Ciências Humanas;Sociologia;1;15.000
2007;Atendimento;Nordeste;CE;Universidade Federal do Ceará;Apoio a Publicações Científicas;Ciências Agrárias;Agronomia;1;10.000
2007;Atendimento;Nordeste;PB;Universidade Federal da Paraíba;Apoio a Publicações Científicas;Ciências da Saúde;Farmácia;1;20.000
2007;Atendimento;Nordeste;PB;Universidade Federal da Paraíba;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Ciência da Informação;1;6.000
2007;Atendimento;Nordeste;PB;Universidade Federal de Campina Grande;Apoio a Publicações Científicas;Ciências Agrárias;Engenharia Agrícola;1;32.625
2007;Atendimento;Nordeste;PE;Instituto de Medicina Integral Professor Fernando Figueira;Apoio a Publicações Científicas;Ciências da Saúde;Medicina;1;25.000
2007;Atendimento;Norte;AM;Instituto Nacional de Pesquisas da Amazônia;Apoio a Publicações Científicas;Ciências Biológicas;Ecologia;1;28.000
2007;Atendimento;Sudeste;MG;Pontifícia Universidade Católica de Minas Gerais;Apoio a Publicações Científicas;Ciências Humanas;Psicologia;1;5.000
2007;Atendimento;Sudeste;MG;Universidade Federal de Lavras;Apoio a Publicações Científicas;Ciências Agrárias;Agronomia;2;63.000
2007;Atendimento;Sudeste;MG;Universidade Federal de Minas Gerais;Apoio a Publicações Científicas;Ciências Agrárias;Medicina Veterinária;2;43.000
2007;Atendimento;Sudeste;MG;Universidade Federal de Minas Gerais;Apoio a Publicações Científicas;Ciências da Saúde;Medicina;1;30.000
2007;Atendimento;Sudeste;MG;Universidade Federal de Minas Gerais;Apoio a Publicações Científicas;Ciências Humanas;Filosofia;1;10.000
2007;Atendimento;Sudeste;MG;Universidade Federal de Minas Gerais;Apoio a Publicações Científicas;Ciências Humanas;História;2;30.000
2007;Atendimento;Sudeste;MG;Universidade Federal de Minas Gerais;Apoio a Publicações Científicas;Ciências Humanas;Psicologia;1;5.000
2007;Atendimento;Sudeste;MG;Universidade Federal de Minas Gerais;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Ciência da Informação;1;12.000
2007;Atendimento;Sudeste;MG;Universidade Federal de Minas Gerais;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Economia;1;15.000
2007;Atendimento;Sudeste;MG;Universidade Federal de Minas Gerais;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Planejamento Urbano e Regional;1;35.000
2007;Atendimento;Sudeste;MG;Universidade Federal de Minas Gerais;Apoio a Publicações Científicas;Lingüística, Letras e Artes;Lingüística;1;10.000
2007;Atendimento;Sudeste;MG;Universidade Federal de Uberlandia;Apoio a Publicações Científicas;Ciências Humanas;História;1;5.000
2007;Atendimento;Sudeste;MG;Universidade Federal de Uberlandia;Apoio a Publicações Científicas;Engenharias;Engenharia Mecânica;1;16.032
2007;Atendimento;Sudeste;MG;Universidade Federal de Viçosa;Apoio a Publicações Científicas;Ciências Agrárias;Agronomia;3;70.000
2007;Atendimento;Sudeste;MG;Universidade Federal de Viçosa;Apoio a Publicações Científicas;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;1;22.000
2007;Atendimento;Sudeste;MG;Universidade Federal de Viçosa;Apoio a Publicações Científicas;Ciências Agrárias;Zootecnia;1;33.000
2007;Atendimento;Sudeste;MG;Universidade Federal de Viçosa;Apoio a Publicações Científicas;Ciências Biológicas;Botânica;1;25.000
2007;Atendimento;Sudeste;MG;Universidade Federal do Triangulo Mineiro;Apoio a Publicações Científicas;Ciências da Saúde;Saúde Coletiva;1;35.000
2007;Atendimento;Sudeste;RJ;Comissao Nacional de Energia Nuclear;Apoio a Publicações Científicas;Engenharias;Engenharia de Materiais e Metalúrgica;2;45.424
2007;Atendimento;Sudeste;RJ;Fundacao Cesgranrio;Apoio a Publicações Científicas;Ciências Humanas;Educação;1;10.000
2007;Atendimento;Sudeste;RJ;Fundacao Getulio Vargas;Apoio a Publicações Científicas;Ciências Humanas;História;1;5.000
2007;Atendimento;Sudeste;RJ;Fundacao Getulio Vargas;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Administração;2;30.000
2007;Atendimento;Sudeste;RJ;Fundacao Oswaldo Cruz;Apoio a Publicações Científicas;Ciências Biológicas;Biologia Geral;1;120.000
2007;Atendimento;Sudeste;RJ;Fundacao Oswaldo Cruz;Apoio a Publicações Científicas;Ciências da Saúde;Saúde Coletiva;2;95.000
2007;Atendimento;Sudeste;RJ;Fundacao Oswaldo Cruz;Apoio a Publicações Científicas;Ciências Humanas;História;1;30.000
2007;Atendimento;Sudeste;RJ;Instituto Nacional de Matemática Pura e Aplicada;Apoio a Publicações Científicas;Ciências Exatas e da Terra;Matemática;2;40.000
2007;Atendimento;Sudeste;RJ;Instituto Universitario de Pesquisas do RJ/TEC;Apoio a Publicações Científicas;Ciências Humanas;Ciência Política;1;30.000
2007;Atendimento;Sudeste;RJ;Pontificia Universidade Catolica do Rio de Janeiro;Apoio a Publicações Científicas;Ciências Exatas e da Terra;Ciência da Computação;1;20.000
2007;Atendimento;Sudeste;RJ;Pontificia Universidade Catolica do Rio de Janeiro;Apoio a Publicações Científicas;Ciências Humanas;Ciência Política;1;10.000
2007;Atendimento;Sudeste;RJ;Pontificia Universidade Catolica do Rio de Janeiro;Apoio a Publicações Científicas;Ciências Humanas;Psicologia;1;10.000
2007;Atendimento;Sudeste;RJ;Pontificia Universidade Catolica do Rio de Janeiro;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Economia;1;20.000
2007;Atendimento;Sudeste;RJ;Pontificia Universidade Catolica do Rio de Janeiro;Apoio a Publicações Científicas;Engenharias;Engenharia de Materiais e Metalúrgica;1;18.704
2007;Atendimento;Sudeste;RJ;Sociedade Brasileira de Cardiologia;Apoio a Publicações Científicas;Ciências da Saúde;Medicina;1;40.000
2007;Atendimento;Sudeste;RJ;Sociedade Brasileira de Telecomunicacoes;Apoio a Publicações Científicas;Engenharias;Engenharia Elétrica;1;10.000
2007;Atendimento;Sudeste;RJ;Universidade do Estado do Rio de Janeiro;Apoio a Publicações Científicas;Ciências Humanas;Antropologia;1;10.000
2007;Atendimento;Sudeste;RJ;Universidade do Estado do Rio de Janeiro;Apoio a Publicações Científicas;Ciências Humanas;História;1;8.000
2007;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Apoio a Publicações Científicas;Ciências da Saúde;Medicina;1;15.000
2007;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Apoio a Publicações Científicas;Ciências Humanas;Antropologia;3;30.000
2007;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Apoio a Publicações Científicas;Ciências Humanas;Educação;1;5.000
2007;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Apoio a Publicações Científicas;Ciências Humanas;Filosofia;1;20.000
2007;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Apoio a Publicações Científicas;Ciências Humanas;História;1;5.000
2007;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Apoio a Publicações Científicas;Ciências Humanas;Psicologia;2;15.000
2007;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Administração;1;10.000
2007;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Apoio a Publicações Científicas;Engenharias;Engenharia de Materiais e Metalúrgica;1;18.704
2007;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Apoio a Publicações Científicas;Engenharias;Engenharia Elétrica;1;10.000
2007;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Apoio a Publicações Científicas;Engenharias;Engenharia Naval e Oceânica;1;26.720
2007;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Apoio a Publicações Científicas;Lingüística, Letras e Artes;Letras;1;15.000
2007;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Apoio a Publicações Científicas;Outra;Multidisciplinar;1;60.000
2007;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Apoio a Publicações Científicas;Ciências da Saúde;Educação Física;1;30.000
2007;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Apoio a Publicações Científicas;Ciências Exatas e da Terra;Geociências;1;20.000
2007;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Apoio a Publicações Científicas;Ciências Humanas;Educação;1;30.000
2007;Atendimento;Sudeste;RJ;Universidade Federal Fluminense;Apoio a Publicações Científicas;Ciências Humanas;História;1;10.000
2007;Atendimento;Sudeste;RJ;Universidade Federal Rural do Rio de Janeiro;Apoio a Publicações Científicas;Ciências Agrárias;Medicina Veterinária;1;13.000
2007;Atendimento;Sudeste;SP;Associacao Nacional de Pos-Graduacao e Pesquisa em Ciencias Sociais;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Ciências Sociais;1;15.000
